document_id,path,type,source_bucket,topic_tags,ingestion_status
SRC0248,Источники информации/Журналы/Цветные металлы/2014/CM_02_14 (2).pdf,pdf,Журналы,background,candidate
SRC0249,Источники информации/Журналы/Цветные металлы/2014/CM_03_14.pdf,pdf,Журналы,background,candidate
SRC0250,Источники информации/Журналы/Цветные металлы/2014/CM_04_14.pdf,pdf,Журналы,background,candidate
SRC0251,Источники информации/Журналы/Цветные металлы/2014/CM_05_14.pdf,pdf,Журналы,background,candidate
SRC0252,Источники информации/Журналы/Цветные металлы/2014/CM_06_14.pdf,pdf,Журналы,background,candidate
SRC0253,Источники информации/Журналы/Цветные металлы/2014/CM_07_14.pdf,pdf,Журналы,background,candidate
SRC0254,Источники информации/Журналы/Цветные металлы/2014/CM_08_14.pdf,pdf,Журналы,background,candidate
SRC0255,Источники информации/Журналы/Цветные металлы/2014/CM_09_14.pdf,pdf,Журналы,background,candidate
SRC0256,Источники информации/Журналы/Цветные металлы/2014/CM_10_14.pdf,pdf,Журналы,background,candidate
SRC0257,Источники информации/Журналы/Цветные металлы/2014/CM_11_14.pdf,pdf,Журналы,background,candidate
SRC0258,Источники информации/Журналы/Цветные металлы/2014/CM_12_14.pdf,pdf,Журналы,background,candidate
SRC0259,Источники информации/Журналы/Цветные металлы/2015/CM_01_15.pdf,pdf,Журналы,background,candidate
SRC0260,Источники информации/Журналы/Цветные металлы/2015/CM_02_15.pdf,pdf,Журналы,background,candidate
SRC0261,Источники информации/Журналы/Цветные металлы/2015/CM_03_15.pdf,pdf,Журналы,background,candidate
SRC0262,Источники информации/Журналы/Цветные металлы/2015/CM_04_15.pdf,pdf,Журналы,background,candidate
SRC0263,Источники информации/Журналы/Цветные металлы/2015/CM_05_15.pdf,pdf,Журналы,background,candidate
SRC0264,Источники информации/Журналы/Цветные металлы/2015/CM_06_15.pdf,pdf,Журналы,background,candidate
SRC0265,Источники информации/Журналы/Цветные металлы/2015/CM_07_15.pdf,pdf,Журналы,background,candidate
SRC0266,Источники информации/Журналы/Цветные металлы/2015/CM_08_15.pdf,pdf,Журналы,background,candidate
SRC0267,Источники информации/Журналы/Цветные металлы/2015/CM_09_15.pdf,pdf,Журналы,background,candidate
SRC0268,Источники информации/Журналы/Цветные металлы/2015/CM_10_15.pdf,pdf,Журналы,background,candidate
SRC0269,Источники информации/Журналы/Цветные металлы/2015/CM_11_15.pdf,pdf,Журналы,background,candidate
SRC0270,Источники информации/Журналы/Цветные металлы/2015/CM_12_15.pdf,pdf,Журналы,background,candidate
SRC0271,Источники информации/Журналы/Цветные металлы/2016/89 Об утверждении нового состава ЭК.pdf,pdf,Журналы,background,candidate
SRC0272,Источники информации/Журналы/Цветные металлы/2016/CM_01_16 (3).pdf,pdf,Журналы,background,candidate
SRC0273,Источники информации/Журналы/Цветные металлы/2016/CM_02_16.pdf,pdf,Журналы,background,candidate
SRC0274,Источники информации/Журналы/Цветные металлы/2016/CM_03_16.pdf,pdf,Журналы,background,candidate
SRC0275,Источники информации/Журналы/Цветные металлы/2016/CM_04_16.pdf,pdf,Журналы,background,candidate
SRC0276,Источники информации/Журналы/Цветные металлы/2016/CM_05_16.pdf,pdf,Журналы,background,candidate
SRC0277,Источники информации/Журналы/Цветные металлы/2016/CM_06_16.pdf,pdf,Журналы,background,candidate
SRC0278,Источники информации/Журналы/Цветные металлы/2016/CM_07_16.pdf,pdf,Журналы,background,candidate
SRC0279,Источники информации/Журналы/Цветные металлы/2016/CM_08_16 (2).pdf,pdf,Журналы,background,candidate
SRC0280,Источники информации/Журналы/Цветные металлы/2016/CM_09_16.pdf,pdf,Журналы,background,candidate
SRC0281,Источники информации/Журналы/Цветные металлы/2016/CM_10_16.pdf,pdf,Журналы,background,candidate
SRC0282,Источники информации/Журналы/Цветные металлы/2016/CM_11_16.pdf,pdf,Журналы,background,candidate
SRC0283,Источники информации/Журналы/Цветные металлы/2016/CM_12_16.pdf,pdf,Журналы,background,candidate
SRC0284,Источники информации/Журналы/Цветные металлы/2016/demin1.pdf,pdf,Журналы,background,candidate
SRC0285,Источники информации/Журналы/Цветные металлы/2017/CM_01_17.pdf,pdf,Журналы,background,candidate
SRC0286,Источники информации/Журналы/Цветные металлы/2017/CM_02_17.pdf,pdf,Журналы,background,candidate
SRC0287,Источники информации/Журналы/Цветные металлы/2017/CM_03_17.pdf,pdf,Журналы,background,candidate
SRC0288,Источники информации/Журналы/Цветные металлы/2017/CM_04_17.pdf,pdf,Журналы,background,candidate
SRC0289,Источники информации/Журналы/Цветные металлы/2017/CM_05_17 (2).pdf,pdf,Журналы,background,candidate
SRC0290,Источники информации/Журналы/Цветные металлы/2017/CM_06_17.pdf,pdf,Журналы,background,candidate
